17345|a2|Allinta chiwchita qhawaychis, ankataq aparunman
17346|a4|Chay tayta hinaqa manan hukqa kanchu
17347|a4|Kuraq wawqeykiman kay qhelqata aparuy
17348|a1|Paywanmi qhatuna wasipi tuparani
17349|a6|Chakata
17350|a2|Huk’ucha
17351|a3|Qan akllayta atinki
17352|a1|Wayrapas ch'uyallataq karan
17353|a5|Haqay alqota qhaway atoqpa uha sipisqantan mikhurapushan
17354|a6|Pay yachay wasinmanta kaykama hamun
17355|a5|¡Imacha chay wasiqa!
17356|a6|Manan waylluytaqa huchapi t´ikachinachu.
17357|a4|Ch’uya
17358|a3|Ishkay killapin yachasaq
17359|a6|Siñaskuna
17360|a5|Wik’uñaqa Pacha Mamaq uywanmi
17361|a5|T'ipanawan allinta mantunniykita t´ipay
17362|a4|Wakinchá kusikuranku
17363|a5|Kay qowi k´ankaqa mishk'illañan kashan
17364|a1|Paray
17365|a4|Alqoypas chirimanta k’uytuykun
17366|a2|Sawintu sach’aqa aycha ruruyuqmi
17367|a4|Qankuna turaykichiswan asirankichis
17368|a1|Arequipapi tiyani, kaymanta kani.
17369|a2|Warmakuna yanacha wasimanta sach´a sach´aman phawanku
17370|a5|Runakuna tukuy ima llank’aykunata ruwan
17371|a1|Chay wallpata caldopaq phurucharusaq
17372|a4|Wayra, Inti, unu, runa, uywakunapas kallpayuqmi kanchis
17373|a3|Hamp’atutaqa manan wañuchinachu
17374|a1|Toqti erqekunapi musphayqa, khuyaypunin.
17375|a4|Ashkha qhelqakunata ruwasunchis
17376|a6|Pujilí llaqtapiqa llimp’isqa paqpa ch’awartan qhatunku
17377|a4|Manan imapas sasaqa kanchu
17378|a3|Phukuy
17379|a1|Manka
17380|a6|Taytaykimansi willanki
17381|a6|Ayakuna atawikunapi churasqa kasqaku Egipciokunaq ruwasqanmi kasqa.
17382|a4|Mana chay runata reqsinichu
17383|a6|K´amiy
17384|a5|K'irisqa
17385|a5|Kay kuchunata pimanpas saqemuy
17386|a6|Uraypi waka kashan
17387|a4|Ñak’arichiq
17388|a5|Paqarinmi suchikunata challwaq risunchis
17389|a1|Q éwi
17390|a4|Allin ñanqa allintapunin apamunqa.
17391|a3|Pawqar waray killapi tusuni
17392|a1|T´oqo
17393|a3|Ch´usaq
17394|a2|Runa allin sumaq kikinwan kananpaqqa ashkha allin ruwaykunan kan .
17395|a4|Mikhunata khuchiman wikch’uykuy
17396|a3|Wañuypipas,  allinpunin huk khumpayuq kay yachayqa.
17397|a2|Noqa chakraypi sarata tarpuni
17398|a1|Urmay
17399|a3|Ch´usaq utaq ashkhapi sonqo, ¿Imaynapitaq t´aqakunman? Runakuna kanku, kikinninkupi, tukuy larupi sapallanku.
17400|a6|Warmi wayk´ushan
17401|a2|Tarpuy mit´a
17402|a2|Kunallan
17403|a1|Kayqa thañillanqan
17404|a1|Haqay alqota qhaway atoqpa uha sipisqantan mikhurapushan
17405|a4|Sapallanmi chay runaqa waqtuta ukyarapusqa
17406|a3|Runakunaqa phiña kaspa manan waqankuchu ichaqa manchakuymantaqa.
17407|a4|Yukay
17408|a4|Wik´uñaqa alqotas p'itaspa llallin
17409|a4|Yaku rupha kashan
17410|a4|Qapariqtiymi manaña khatatatanñachu
17411|a4|Puka layuq saphinqa allinmi ukhu onqoymanta hampiwananchispaq
17412|a3|Huch´uy
17413|a3|P’uku
17414|a5|Theqtichina
17415|a3|Llapaykichis hamuychis
17416|a4|Noqaqqa ishkay ususiymi kan kinsa churiykunapiwan llapanpiqa phishqa.
17417|a3|¡Wañuy, saqraq sutinpi llapan nina pacha, ñakayki!
17418|a4|Mana kuchuyuq kasqaymi nishuta umay nanawan
17419|a3|¿Imaynataq hatun taytan p'achasqa karan?
17420|a2|Chay uñaqa waqrakunmi, sumaqllata apamunki
17421|a4|Gary Leandron sullk'a wawaypa sutinqa
17422|a3|Panchoqa mamantan llakichin
17423|a4|Inti raymi p’unchawqa ishkay chunka tawayuq inti raymi killatan raymichakun
17424|a1|Runaq ruwakuyninqa killapi runa purisqanmi.
17425|a3|Paray
17426|a1|Khullu papamantaqa ch’uñuta ruwanchis
17427|a4|T’oqona
17428|a5|Runa allin sumaq kikinwan kananpaqqa ashkha allin ruwaykunan kan .
17429|a6|Hawataqa chirishanmi, kay ukhuman haykumuy
17430|a1|Qankuna illapachay p’unchaw rimankichis
17431|a3|Phiñasqa kaspaqa manan imatapas allintaqa ruwasunchu
17432|a3|Wanay
17433|a2|Mana kuchuyuq kasqaymi nishuta umay nanawan
17434|a1|Ladrillukuna k´aspikuna wasi ruwanapaq oqarikunmanmi.
17435|a4|Masa turuwanmi llank’asaq
17436|a3|Payqa Lima llaqtapi tiyan
17437|a3|Kay mikhuyqa ch'akiypaqmi ancha allin
17438|a4|Mana sasa ruwaykunaqa maynillanpin ruwakun.
17439|a6|Chay wawaqa ancha yachaysapan
17440|a5|Warmiyuq
17441|a4|Pay orqomanta wasinkama rinqan
17442|a3|Qan Lima llaqtapi kashanki
17443|a3|Peruq hatun kusi raymin
17444|a3|Ch'uspichan wawaypa makichanta kaniramusqa
17445|a5|Runata t´aqana mana huñuyninpi kasqanmanta chayqa ancha khuyaypunin.
17446|a5|Payqa carcelpin kashan
17447|a2|Kachichana
17448|a6|Ishkaynin tapukuykunata kutichiy
17449|a3|Kay wataqa sumaq watan kanqa
17450|a1|Kawsayqa huk chocolati caja nisqahinan, manan hayk´aqpas imatachus tarinki chayta yachankichu.
17451|a6|Ichhu pichanaqa tukurakapunmi
17452|a1|Churakun huk punchuwan
17453|a5|Paykuna qochamanta rit’i orqokama purinku
17454|a4|Sapa p’unchawsi takini
17455|a1|Runaqa anchatan mancharikun
17456|a2|Noqaykuqa hampi qorakunallawanmi hampikurayku
17457|a4|Kikinmanhina, runa saksasqan qheman wikch´un yaraqayta.
17458|a3|Wawaqa wiñashanmi
17459|a4|Kunallan
17460|a1|Llapallankun llaqtaman rishanku
17461|a1|Kay pachapiqa tukuy imapas kuyunmi
17462|a6|Chaka tulluymi nanawan
17463|a3|Manan pipas yachayta munanchu
17464|a6|Chayaramuqtiykin kusisqa kashani
17465|a4|Mamaymi wayk´uyta yachachiwan
17466|a3|Sarata t'ipispaqa markapin waqaychana
17467|a2|Chay tayta allinta llank´an
17468|a6|Maman yana p´achawan churakusqa wañuqninta yuyarispa chayraykun, Yvonn phishqa wata taytan wañusqan qhepaman paqariran.
17469|a3|Waqayuspan ripun
17470|a5|Tapunqakun imaynas kasqanta willananpaq
17471|a3|Kay uraskamachu ch’achara umantin kanki
17472|a3|¡Hakuchis, mink´arikusqayki chuwipi pukllayta!
17473|a1|Qatikachay
17474|a2|Sara tarpusqanchisqa ñan ch'ichiramunqa
17475|a3|Riksisqayqa rimapayanan kashan
17476|a3|Chay sumaq wasiqa hatun rumikunawan ruwasqan kashan
17477|a3|K’ankaq mana sarusqan wallpaq runtunqa manas chiwchinmanchu.
17478|a1|Mana allin allwisqa llikllaqa ch’ullpasapam lloqsin.
17479|a5|Misk’i yawarniyuq runakunas llakuntaqa q’aymallataraq mikhunanku.
17480|a4|Phiña  papallata mikhunki chayqa wiksaykin qolqolyan
17481|a6|Paña makinpi k'illa kachqa
17482|a3|Wak yuraq runtukuna mankapi kashan
17483|a3|Hawlapi wisq´asqa kaspaqa mana sasachu khuyay kay, t´oqoq rakhu k´aspinta qhawaspa mana atichinchu wakin rikuyta.
17484|a3|Wakamayuqa runa hinan qatipakuspa rimarin
17485|a2|Runakunaqa allintan ruwayninkuta hunt´anku sichus wakpan kaqtin manahinachu paykunaq ruwayninku kaqtinqa.
17486|a2|Qapariqtiymi manaña khatatatanñachu
17487|a4|Kallpa
17488|a6|Illapa
17489|a4|Mikhuchinaypaqmi mañakuwaran
17490|a1|Ch'aska lloqsiytaraqmi chakra llank'aq runakunaqa hatarin
17491|a3|P’achaykipas, sapatupas, makillaykipi kachun.
17492|a3|Lamparay chinkaruwan
17493|a4|Vacunakunaqa onqoymantan hark'awanchis
17494|a5|Rumikunaqa mayupi kashan
17495|a4|Taytaypa makin llank’ananpaq
17496|a6|Pay willakuyta apakachan
17497|a3|Millay yuyay nini wayllusqayki runapi mana sonqota churaymi
17498|a3|Manan imapas mikhunapaq kanchu
17499|a5|Urmay
17500|a5|Chakachikuy
17501|a2|T'ipanawan llikllaykita allinta hap'ichiy
17502|a5|Tukuy ima raymikuna apakun
17503|a1|Kayllanpin yawar kashan
17504|a5|Allin kaqtapunin ruwanayki
17505|a5|¿Imataq rimaykuna ?
17506|a4|Wawqenchiswan rimaranchis
17507|a1|Kachi
17508|a5|Juanpa wasinpi huk erqe sapa p´unchay waqan.
17509|a4|Wakamayuqa yaqa runakuna hinan riman.
17510|a1|Ama maqawaychu
17511|a3|Sara sarapi tuparanchis
17512|a3|Papa chakramanta lliw qorakunata orqosunchis
17513|a5|Qanpas hamunaykin
17514|a1|Taki allin kayta apamun, khuyay kaqtinpas.
17515|a3|Hamuqtinqa tususunchismi
17516|a4|Mana allinta samaspaqa apurayllan wañurapunchisman
17517|a3|Chaka tulluymi nanawan
17518|a3|Puka layuq saphinqa allinmi ukhu onqoymanta hampiwananchispaq
17519|a4|Chay qochas huk runata hullp'urapusqa
17520|a4|Sasan wak runakunaq llallisqanpi kusi tariyqa, ichaqa ancha kusikuyta llalliy apamunman.
17521|a1|Phallchay
17522|a1|Qhatuna wasipi suwakuypiqa, qolqe chaskiq pasaqtapuni p´anasqa kasqa chaymanta wañupuran
17523|a2|Kuru papantaqa khuchipaq akllasunchis, ñut’untataq ch’uñupaq
17524|a5|Kay uchu sinchita hayan
17525|a4|¿Pitaq tawa ñeqenpi chayaran?
17526|a4|Aqtoq mushkhiynin, llimp´in pampapi kshaspa supay millaypunin.
17527|a1|Runaqa ch'uyan kawsanan ima huchachanamantapas hinallataq mana cheqnikuywan
17528|a5|¡Ususiytan qosan maqarapuran!
17529|a3|¿Imataq rimaykuna ?
17530|a6|Anqas
17531|a1|Allin ruwayqa mati unupi mishk´ihinan| pisi kaqtinpas, llapan mishk´imanmi tukuchin.
17532|a5|Illapa
17533|a2|Chunka phishqayuq erqe kinkin hisp´ana wasinpi seq´orukusqa.
17534|a6|Chay t´anta hamp´arapi kashan
17535|a3|Allin ñanqa allintapunin apamunqa.
17536|a4|Wayra muyuqa manan khaynaqa kay llaqtapiqa kanchu
17537|a4|Kaylawmanta chaylawman haykun
17538|a5|Wasiyman chayaspanan yachakurani
17539|a6|Mosqhoyninchis wakchayan sichus kikillanta ruwanchis.
17540|a5|Manan allin warmakunaqa manan rikraypi ninriypi t'ispipayawaytaqa saqenkuchu
17541|a4|Killachay p'unchawpin Pisaq llaqtapi qhatuykuna apakun
17542|a4|Hatun huñunakuypiqa ishkay kanpunin q'aminakuq
17543|a6|Wakman munakuyta qhawachiyqa allin kawsayta apamuwanchis.
17544|a3|Erqe mamanpa wañusqanmanta waqan.
17545|a3|Phallchay
17546|a5|Waylluyqa allinmi.
17547|a1|Mamanchi llank´ayta munan.
17548|a1|Taytanqa qoranatan ruwashan
17549|a1|Haciendapi capatasconaqa llullakunan kasqaku
17550|a1|¿Qhelqasqaykunaqa rakikuyniyuqmi?
17551|a3|Mamaymi wayk´uyta yachachiwan
17552|a5|Mayqenpas tusuchun
17553|a5|Machasqa runa pasaqta maqasqa chunka ishkayniyuq warmi erqeta runakunaq pasanan ñanpi.
17554|a4|Yawar
17555|a2|Kay q'aytuta ishkay ishkaymanta kuruy
17556|a6|Ñawpaq ruwayqa kikin ruwaqpaqpunin sapallanpuni utaq musuqyarichiy kamaq yuyaysapa yuyanninin.
17557|a3|Noqa wakata michirani
17558|a1|Allintan yachasqay qhepaman, tapuykunata allin yupaywan pasani.
17559|a4|Allin cimentasqa wasiqa manan urmaykunchu
17560|a4|Manan pipas qhelli runakunataqa rikuyta munanchu
17561|a2|Ñandutaqa manan kawallupi phawaspapas aypasunchismanchu
17562|a4|Unuqa ancha allinmi kurpunchispaq hinallataq qhalilla kananchispaq
17563|a3|Chay rimasqan hawa maqanaykukunku
17564|a4|Kuchuna
17565|a5|Allin yachayqa, nanayta ishkayayta chanqaqtiykin kan.
17566|a3|Paqarinqa manan pukllaq riytaqa atisunmanchu
17567|a3|Manan taytay takirqanchu hinaqa puñuran
17568|a3|Chay qeropi yawar kashan
17569|a5|P´uyñu
17570|a1|Siñaskuna
17571|a3|Para chayashan
17572|a4|Noqan millmata phushkani
17573|a2|Mamanchiskunaqa anchata munakuwanchis
17574|a4|Mamanchiskunaqa anchata munakuwanchis
17575|a1|Alqoqa kanikuspan tuta runata muyurin
17576|a3|Ñankunapi tiyaq runakuna chaka ukhupi puñunku sapa tuta.
17577|a4|Riksisqayqa rimapayanan kashan
17578|a4|Mama churin mana wasinman kutimusqanmanta waqan.
17579|a3|Qhatuna wasi
17580|a6|Qankuna illapachay p’unchaw rimankichis
17581|a1|Llakipi kayqa aswan kallpatan wañuymanta munan.
17582|a1|Taytay, yachachiqmi kay qhelqasqa raphichata apachimusunki
17583|a5|Ishkay killapin yachasaq
17584|a4|Orqopi purinkichis
17585|a4|Chay uñaqa waqrakunmi, sumaqllata apamunki
17586|a3|Poqosqa franbuesakunaq mishk´in chay asnayninwan haqay q´oñi mit´aq sukrankunata yuyarichin.
17587|a5|Awichuyqa ch’umpi kuchuyuqmi  kasharqan
17588|a4|Qan antichay p’unchaw mikhunki
17589|a3|Samán llaqta kayllapi huk orqo Imarukus sutuyuq kan .
17590|a3|Runakuna chakrapi llank’anku
17591|a6|Qhellqasqakunata ñawinchaspaqa yachayninchista kallpachanchis
17592|a4|Mana mikhuy munaq runaqa tullullañan purin
17593|a5|Orqopi purinkichis
17594|a3|¿Sipisqachu wañun icha ima sasachaypichu wañun?
17595|a2|Noqanchis alqonkuwan pukllanchis
17596|a4|Llaqta ayllukuna sapa kuti rimapakunku ruwayninkumanta.
17597|a1|Wallawan rimayta munani
17598|a4|Sapa hatun sasachaykuna manas sasa ch´uyanchaychu yaqa llapanqa manan cheqaqchu.
17599|a4|Wakin tayta mamakuna takin
17600|a3|Tarpuy mit´a
17601|a3|Kayllanpin yawar kashan
17602|a6|Phiña  papallata mikhunki chayqa wiksaykin qolqolyan
17603|a6|Huk wata qhepaman llank´asqanmanta, Anne rintiqpa pusaqnin tukupun.
17604|a4|Mana yanapayqa qella kaymantan hamun manataq wakinkunata hark´ayta munankuchu.
17605|a2|Makiypi k’irichayqa ña k’illayashanña
17606|a1|Amaychura
17607|a2|Huchasqa
17608|a4|K´uychichay p’unchawtaqa hamunkipuni, chaytaq qunqawaq.
17609|a3|Mana samayniyuq kanankukama wayllunakurqanku. aswanpas mana kutichinakuspa.
17610|a5|Chakra tarpunaykupaq raymichayku
17611|a1|Qosan warminta maqasqa q´oñi papakuna manan tuta mikhunapi  qarakusqanmanta.
17612|a2|Chay t’oqo hatun waraykitaqa amaña churakuychu.
17613|a4|Kay tikapa chirunkunata yupay
17614|a3|Runa sipiq
17615|a4|Llapallankun llaqtaman rishanku
17616|a5|Takllawan masa turu yapun
17617|a3|Sapa tuta kanmi runakuna tusuq lloqsinku hinaspa ch´awata ruwanku
17618|a3|Mana sasa ruwaykunaqa maynillanpin ruwakun.
17619|a4|Mistikunaqa sunkhasapa niraqllapuni kanku
17620|a5|Runakuna tukuy ima llank’aykunata ruwanku
17621|a3|Chhullimanta, ch´oqhumanta hampikunapaq allin.
17622|a3|Wasaymi anchata nanawan, yachaqwan kukata qhawachikamusaq
17623|a2|K'iriyki kaqmanta kicharirukun
17624|a4|Chay chuchu ichhuqa nishu ch´akin manan  wawakunapas mikhunkuchu
17625|a1|¡Wataq imaymana wiñayninkunata munawaq, aswanpas cheqaqpuni kan, samana killata llapan munanku!
17626|a6|Huk mana pagaspalla yachay ñawpaqman puriytan yanapan sapa p´unchay llakikuytataq chinkachipun.
17627|a3|Llink'i hallp´aqa resisqa tarinakunallapin kan
17628|a2|Chhullunku
17629|a3|Llaqtanchiskunapi orqokunaqa kawsayniyuqmi
17630|a6|Kuru papantaqa khuchipaq akllasunchis, ñut’untataq ch’uñupaq
17631|a6|Karru apaqqa wañusqan kashan
17632|a3|Manan hayk´aqpas yacharanichu wak runa kusichiwananta.
17633|a4|Kutiramusaqña
17634|a1|Mario papaykita llank’aysiy
17635|a5|Runaqa anchatan mancharikun
17636|a4|Noqa runa simita yachani
17637|a5|Millay yuyay nini wayllusqayki runapi mana sonqota churaymi
17638|a4|Millaykunata mushkhispa sasapunin hark´ay millayta kurpunchis ruwanman.
17639|a2|Lamparay chinkaruwan
17640|a6|Chayraq ruwasqa kisu
17641|a6|Noqanchispaq llaqtaqa pasaq millaytan asnashan.
17642|a5|Qheshwa runa
17643|a2|Sasan wak runakunaq llallisqanpi kusi tariyqa, ichaqa ancha kusikuyta llalliy apamunman.
17644|a3|Sinchita ch’akirin, awkikunatach ari phiñachinku
17645|a1|Mamaymi wayk´uyta yachachiwan
17646|a2|Sophie kikimantahina ruwaqman tukupun llapan onqoqkuna ruwasqanta munanku
17647|a5|Unuqa ancha allinmi kurpunchispaq hinallataq qhalilla kananchispaq
17648|a6|Kay q'aytuta ishkay ishkaymanta kuruy
17649|a4|Maypi karanki
17650|a2|Payqa cheqaqtan niqa
17651|a1|Chay uñaqa waqrakunmi, sumaqllata apamunki
17652|a1|Machula t’ikakunamanta moqokama purin
17653|a1|Saqsampillu sutiyuq tusuyqa mawk´a p’achakunawanmi tusukun.
17654|a3|T’ika wiñashan
17655|a6|Allinta chiwchita qhawaychis, ankataq aparunman
17656|a1|Wiksanchis hunt'a kaqtinqa imatapas kusikuywanmi ruwanchis
17657|a2|Payqa allin runan
17658|a6|Chay sipascha wasinman phawaylla rishan
17659|a3|Aqha
17660|a6|Q’oya ichhuqa unuyuq aqokunapi allinta wiñan
17661|a2|Noqanchis sinchi kanchis
17662|a2|Chay erqekunaqa qaraywa hinan kumparayasharanku
17663|a2|Chay chuchu ichhuqa nishu ch´akin manan  wawakunapas mikhunkuchu
17664|a5|Tayta mamayqa sumaq runa kanku
17665|a3|Mana allin ch’irwasqa ch’uñuyuq chayruqa millay k’arku.
17666|a5|Sasapunin, runakunaqa hatun phiñachikuykunatan panpachankuman. 
17667|a5|Kay saramanta apiqa pipullañan kashan
17668|a2|¿Hayk'a qolqetan suwakuranku?
17669|a5|Ninkun huk qella maqt'atas usa tukurapusqa
17670|a1|Ishkay mama reqsisqan lliwta rikusqa
17671|a4|Hukniray asikuymi karan, pasaqpaq thakta qon.
17672|a3|K’anas runakunaqa ch’eqchi p’achayuq kanku.
17673|a1|Ñawpaq runakunaqa qocha unupis qhawakuranku
17674|a4|Surump’iwan hapisqa ñawiqa millaytan k’arakun
17675|a5|Unuqa ancha allinmi kurkunchispaq hinallataq qhalilla kananchispaq
17676|a4|Chakmay
17677|a6|Haqay alqota qhaway atoqpa uha sipisqantan mikhurapushan
17678|a2|Kay kachipi ch’arki kashan
17679|a1|Phiñakuyninwanmi taytaqa ususinta waqachin
17680|a5|Wañuy
17681|a2|¿Mayqentaq allin akllakuy kanman?
17682|a3|Thaltuy
17683|a5|Chita
17684|a1|Noqayku chay ch’uya orqoman riyku
17685|a5|¡Qolqe orqokuyqa allinpunin, yanqallamanta qolqe hamuyqa llapantan t´ikrarunman!
17686|a5|Chunka runakuna rimanqa
17687|a4|¿Wayrari kallpayuqchu?
17688|a3|Kallpa
17689|a3|Celularta salaman haykuspa upallachiy
17690|a6|Waka
17691|a4|Sichus runa mana ayllunwan unay kan chayqa manan allin runachu kan.
17692|a3|Noqa puñusharani
17693|a4|Rurukuna
17694|a4|Uyan munay  hawt´iy rit´i kan.
17695|a6|Nishutan uchuta mikhurusqa chaymi wiksa ruphariywan waqashan
17696|a4|Noqa haya wallpata wayk´uni
17697|a1|Ichhu pichanaqa tukurakapunmi
17698|a4|Chris manan ch´uya runachu.
17699|a1|¡Haqay tutapi, pay wañusqa aychakunata mikhushasqa!
17700|a5|Kinsamantan suwaruwanku
17701|a6|Manan allin warmakunaqa manan rikraypi ninriypi t'ispipayawaytaqa saqenkuchu
17702|a6|Mamayqa makiypi t'ipi t'ipillan awayta yachachiwan
17703|a2|Manan paqarinqa hamuyta atisaqchu
17704|a6|Oqoruru
17705|a4|¿Qhelqasqaykunaqa rakikuyniyuqmi?
17706|a5|Paqarinmi mamayqa ponchu awayta tukunqa
17707|a1|Llapallan aylluntinmi sarata waqaychanku
17708|a4|Maqay
17709|a3|Qankuna qhari willkaykichikwan mikhunkichis
17710|a6|Aqnapunin
17711|a4|Wawachaykiqa allintañan rimashan
17712|a1|Adobekunatan ruwasharani, paran hark'aruwan
17713|a6|Chumpiq watuntaqa tawa q’aytumantan utaq aswan mas ashkhamantapas q'eshwakunmi
17714|a4|Kunanmantaqa aman rimankichu
17715|a4|Ninkun: Warmakuna machulata uyarispankuqa anchatas asikusqaku
17716|a1|¿Kanchu mayllamanpas ripunaykipaq?
17717|a4|Tukuy ima raymikuna apakun
17718|a4|Mana hampisqa k’irinchisqa qhellimanta q’eyachan
17719|a3|Ch’isi tutan yachay wasi qespikunata p’akirpamusqaku
17720|a5|Mayqenpas tusuchun
17721|a4|Kawallupin tiyuyki hamusqa
17722|a2|Wawaykiwan wawaywanqa kasqan watayuqmi kanku
17723|a3|Payqa allin runan
17724|a2|Wayrapas ch'uyallataq karan
17725|a5|Mosqhoyninchis wakchayan sichus kikillanta ruwanchis.
17726|a3|Supayta aparpamuwan
17727|a1|Ichaqa mamay huch’uylla
17728|a4|¡Runa! ¡Mich´a hallp´a, manan pasaqpaqchu kanki!
17729|a4|Ñak´ariy
17730|a6|May hawapipas rumiqa kallanpuni
17731|a3|Chayamunmi
17732|a4|Ninkun huk qella maqt'atas usa tukurapusqa
17733|a3|Wallawan rimayta munani
17734|a3|Inka awkikunaqa yachaysapataq kallpasapataq karanku.
17735|a4|Runakunaqa chinlinyaq alakhakunawanmi tusunku
17736|a5|Q’ochapi chirichina kashan
17737|a1|Qorakunawanmi hampiwaran
17738|a4|Mamaymi wayk´uyta yachachiwan
17739|a5|Kallpa
17740|a3|Manan mishk'i ruruyuq sach'akunaqa kanchu
17741|a6|Wawqeykunaqa kinsan hinallataq kinsan panaykunapas
17742|a3|Wiksa allin kayqa saphin llapan imapas allin kananpaq.
17743|a5|Manan hayk´aqpas yacharanichu wak runa kusichiwananta.
17744|a5|Huk millay runaqa kan, ishkay millaymanta, ishkayninta akllan.
17745|a3|Manan huk simanapi maqchikusqachu, imachá pasasqa.
17746|a4|Sinchita ch’akirin, awkikunatachari phiñachinku
17747|a3|Rakhu
17748|a3|Payqa manan allin mamachu
17749|a4|Yawarchasqa
17750|a4|Taki
17751|a5|Kanmi runakuna anchata yachankuman kikinkumanta wak runakunamantaqa.
17752|a2|Ari, qosaymi niwan ama imatapas ninaypaq
17753|a3|Tusuqaypi sayk´urani
17754|a3|Noqa qoyllurta rikuni
17755|a5|Ñawi
17756|a4|Raymi
17757|a4|¡Yaw asnu runa, chayqa manam lloq'e makichu!
17758|a1|Warmikuna wasinkunamanta qhatuna wasiman rinku
17759|a2|Kay q'aytuta ishkay ishkaymanqa kuruy
17760|a2|Mana pichasqa wasipi tiyaq wallpaq k’akaranpiqa yanaraq ithapas tiyaykusqa.
17761|a2|Qorakunawanmi hampiwaran
17762|a3|Mamay mukhuta tukuylawman apaykachashan
17763|a2|Wak wasipi mamay kashan
17764|a3|Chay erqeqa asiqllaña
17765|a4|Kuka raphitaqa ñawinta ama k’irispalla k’iptarqusunchis.
17766|a4|Mana allin allwisqa llikllaqa ch’ullpasapam lloqsin.
17767|a3|Chay pomochapi hampitaqa aytirispan upyana
17768|a6|Marion chhulliwan onqorapun
17769|a4|Chay wallpata caldopaq phurucharusaq
17770|a4|Kawsayniyqa manan kawsaychu
17771|a5|Ch'isi tutan yachay wasipa qhawanankunata p'akirusqaku
17772|a4|Wira
17773|a3|Pukllanaykiraykun hamunki
17774|a2|Runakunaqa chinlinyaq alakhakunawanmi tusunku
17775|a1|Unuqa ancha allinmi kurpunchispaq hinallataq qhalilla kananchispaq
17776|a6|Omnibusmi runakunantin qaqaman qaqapaykun
17777|a3|Willakuy
17778|a1|Q'ala chakillan rumi ruminta puriyta manchakuni
17779|a2|Alqolla llapan kisuta mikhurqakapusqa.
17780|a6|Raphi
17781|a2|Wasiyman chayaspanan yachakurani
17782|a2|Huk wayna ishkay chunka watayuq motomanta urmaykusqa hinaspa wañupusqa.
17783|a5|Llapallankun llaqtaman rishanku
17784|a2|Sipikuq
17785|a2|Kunan wata qollanapaq kanaypaqmi akllawaranku
17786|a6|Papay chay aqata upyaykuy
17787|a6|Llaqtaypi lisas kan
17788|a3|Yachaqkunaq samanan killakunaqa ishkay killan kan, kamay killamanta poqoy killakama.
17789|a6|Sara tarpuymanta yachaqta tapusunchis
17790|a1|Chhapchiy
17791|a2|Lloq´e makipi susunkhay, sonqo phatakiy qallariymi kanman.
17792|a5|Chay k’anallapi uchu kashan
17793|a5|Allin cimentasqa wasiqa manan urmaykunchu
17794|a1|Qan qhelqayta munanki
17795|a3|Ashkha runakuna kan, sapa kuti mana runahinachu kanku.
17796|a3|Hamak’u
17797|a2|Wawqeytan yanapasaq
17798|a3|Qhillqana raphita mamaywan rantichikusaq.
17799|a4|Chay yawarniyki wañusqaqa chika chikallanmantan chinkapunqa
17800|a6|Paymi maqawaran
17801|a2|Payqa carcelpin kashan
17802|a3|Sophie kikimantahina ruwaqman tukupun llapan onqoqkuna ruwasqanta munanku
17803|a4|Allin ruwasqa wasiqa manan thunikunkuchu
17804|a5|Llamk’ay
17805|a6|¡Akakallaw covid onqoywan wasi masiy wañurqapusqa!
17806|a2|Ñak´ariy
17807|a2|Ladrillukuna k´aspikuna wasi ruwanapaq oqarikunmanmi.
17808|a4|Masa turuwanmi llank’asaq
17809|a6|Chay erqekunaqa qaraywa hinan kumparayasharanku
17810|a3|Pay hatun wasipi tiyan
17811|a4|K’aminakuyqa manan allinchu
17812|a4|Respetuwan
17813|a6|Aman noqamanqa nishuta chinpamuwaychu
17814|a1|Kunallan
17815|a4|¡Millayta k´aminakunki, manachu  runatapas manchakunki!
17816|a4|Tuku
17817|a6|Llasa
17818|a4|T´oqo
17819|a3|Ch´oqhoy qhepamanqa manan toqayninchistaqa millp´unanchischu thoqananchismi chaymanta sarunanchis
17820|a1|Noqa taytamamaywan tiyarqani
17821|a3|Llapanku aynipi yanapanakuspa llank'aranku
17822|a2|Tukulla chay chaypi tuta puñun
17823|a4|Unaymi yaqa kushka tiyarayku, mana nishutachu tarinakuspa.
17824|a6|Unchuchukuqa mana rikuchikuspallan runakunata qhawan
17825|a2|Panchoqa mamantan llakichin
17826|a3|Qhelqa patara ñawinchayqa aswan kusiskuypunin kan runakunaq kamasqan
17827|a3|Qanpas hamunaykin
17828|a3|Wawqenchiswan rimaranchis
17829|a3|Chris manan ch´uya runachu.
17830|a2|Ima sasachakuypas atikullanmi, ichaqa wañuyllan mana atikunchu
17831|a6|Manan ch'ulla runallapas haykunchu
17832|a3|Sasawi hampi ukhu onqoypaqmi allin
17833|a4|Qan akllayta atinki
17834|a1|Allin ñanqa allintapunin apamunqa.
17835|a1|Wishlla
17836|a1|Allin p'unchay kachun yachachiq
17837|a5|Qorakunawanmi hampiwaran
17838|a3|Noqa chunka watayuqña kani
17839|a6|Allin yachayqa, nanayta ishkayayta chanqaqtiykin kan.
17840|a2|Chakraypi papa kan
17841|a4|Manchakuy khuyay qhepamanqa thakniyuq kayqa allinpunin.
17842|a2|Sara tarpuymanta yachaqta tapusunchis
17843|a2|Kay p’uyñupi upi kashan
17844|a2|Pedro, chay runata qhaway
17845|a3|Hukniray asikuymi karan, pasaqpaq thakta qon.
